StudentID,Age,Gender,Ethnicity,SocioeconomicStatus,PreviousGrades,GPA,TestScores,DaysPresent,DaysAbsent,Punctuality,ExtracurricularActivities,ParentalEducation,HouseholdIncome,DisciplinaryActions,Suspensions,Tutoring,Counseling,Mentorship,CommuteTime,TransportationAvailability,SocialNetwork
701,18,Female,Black,Medium,73.78416338,3.853832693,74.01471294,165,15,0.942939218,Yes,Master's Degre,59328,0,No,Yes,No,No,44,Yes,0.942429109
702,20,Female,Asian,Medium,61.23431617,2.427396283,83.08519227,153,27,0.920758551,No,Bachelor's Degree,47301,0,Yes,No,No,Yes,52,Yes,0.670938906
703,21,Male,White,Medium,62.07581198,2.840008148,60.95630323,169,11,0.85978523,Yes,Bachelor's Degree,58015,1,Yes,No,Yes,No,46,No,0.701230152
704,18,Female,Black,Medium,65.68681787,2.019373765,55.64215936,162,18,0.882163279,Yes,PhD,56845,1,No,Yes,Yes,No,28,No,0.12225294
705,24,Male,Asian,Medium,68.53573392,3.715910182,79.82169773,171,9,0.84353996,Yes,Master's Degre,96394,1,No,No,No,Yes,33,No,0.874297077
706,21,Male,Hispanic,Low,86.60584777,3.462314689,74.23447585,154,26,0.993204292,Yes,High School,64159,4,Yes,Yes,Yes,No,43,No,0.059639585
707,23,Female,Hispanic,Medium,66.2930512,3.89351207,51.3433827,171,9,0.826126876,No,Master's Degre,63714,3,No,Yes,No,Yes,31,Yes,0.317730547
708,24,Male,Black,Low,64.75497565,3.563230958,69.02409427,156,24,0.874367357,Yes,High School,45230,0,Yes,No,Yes,No,13,No,0.991151645
709,21,Female,Black,Low,90.58876566,2.627413024,55.30627927,172,8,0.805167794,No,Master's Degre,69262,3,Yes,Yes,Yes,No,19,No,0.422327879
710,20,Female,White,Medium,86.84221135,2.495746717,76.56784159,158,22,0.844355898,No,Associate Degree,61722,3,No,Yes,Yes,Yes,11,No,0.131156224
711,19,Male,Black,Medium,77.41296886,3.395432615,69.78888398,157,23,0.956094228,No,Master's Degre,66359,1,No,Yes,No,No,17,No,0.969294662
712,24,Male,White,Low,81.97239086,2.72822555,80.65759556,178,2,0.840235046,Yes,PhD,82796,3,Yes,Yes,Yes,Yes,42,Yes,0.984139647
713,22,Male,White,Medium,72.47936081,3.132430032,90.28011094,165,15,0.816012681,Yes,High School,60159,0,Yes,Yes,Yes,Yes,47,Yes,0.187042685
714,22,Male,Hispanic,Medium,79.30001681,2.012514942,64.98343419,155,25,0.894890636,Yes,Bachelor's Degree,25239,0,Yes,Yes,No,No,52,No,0.864803809
715,20,Female,Hispanic,Medium,80.26690596,2.123771403,98.10510521,177,3,0.801993847,No,PhD,70886,2,No,No,Yes,No,37,No,0.390423326
716,21,Female,Asian,High,75.48949085,3.070735882,76.78172503,165,15,0.816953231,No,High School,47195,4,Yes,Yes,No,No,19,Yes,0.381368464
717,18,Male,Hispanic,Low,96.26288843,3.132143293,80.91453994,155,25,0.961525174,No,High School,54674,3,No,Yes,No,Yes,54,Yes,0.262697632
718,21,Female,Hispanic,High,60.6424746,3.502905889,84.03361866,163,17,0.954294669,No,Bachelor's Degree,38105,4,Yes,Yes,Yes,Yes,10,No,0.044710275
719,20,Female,Black,Medium,91.28685052,2.263930639,83.33657649,170,10,0.983027764,Yes,Associate Degree,49739,4,No,Yes,No,No,43,Yes,0.268008984
720,22,Female,Hispanic,High,64.97531325,3.026366168,75.54853715,150,30,0.970903087,Yes,PhD,51969,4,Yes,No,Yes,Yes,12,Yes,0.053776905
721,21,Female,Asian,Medium,91.90189442,2.388895289,71.43821456,174,6,0.936635113,Yes,Bachelor's Degree,34497,4,No,No,Yes,Yes,18,Yes,0.924372046
722,22,Male,Black,High,84.63647663,2.186392239,52.68909821,158,22,0.810466571,No,Bachelor's Degree,21816,0,Yes,Yes,No,Yes,14,Yes,0.661720672
723,24,Male,Asian,Medium,93.73112364,2.820991588,51.10429227,174,6,0.956569724,No,Associate Degree,79254,3,Yes,No,Yes,Yes,51,No,0.88662265
724,18,Female,Hispanic,High,63.90057303,2.326673296,67.89805973,176,4,0.969102162,Yes,PhD,89385,2,Yes,Yes,Yes,No,19,Yes,0.717290681
725,24,Male,Asian,High,82.35922536,2.443563956,66.68304453,173,7,0.959816429,Yes,Bachelor's Degree,53826,4,Yes,Yes,No,No,21,Yes,0.131286871
726,22,Male,Black,High,80.04351521,2.63510916,69.38475774,162,18,0.901695807,No,Associate Degree,83365,2,No,Yes,No,No,27,No,0.940581537
727,22,Male,White,Low,88.24772732,2.518776801,56.91841004,175,5,0.846580368,Yes,PhD,70100,0,No,Yes,Yes,Yes,30,No,0.899893054
728,19,Female,Asian,High,81.37162208,2.175182595,86.90841353,178,2,0.969065995,Yes,Master's Degre,24359,0,No,No,No,Yes,30,No,0.348076078
729,19,Female,Asian,Low,81.62938269,2.17983249,92.84822074,168,12,0.945432562,No,High School,32809,1,No,No,No,Yes,10,Yes,0.11153334
730,24,Female,Black,Medium,77.18383774,2.38649883,96.93573177,166,14,0.996152235,No,Associate Degree,84450,4,No,Yes,No,Yes,12,No,0.704154751
731,23,Male,Black,High,72.35337696,2.101118376,74.61811518,160,20,0.83113852,No,High School,58428,1,Yes,Yes,No,No,14,Yes,0.728361303
732,24,Female,Asian,Medium,79.29057445,3.252914039,85.04328496,177,3,0.845132917,Yes,Master's Degre,92790,2,No,No,Yes,Yes,34,No,0.896829045
733,19,Female,Hispanic,Medium,64.73969435,2.574653433,92.77755617,177,3,0.84235963,No,Bachelor's Degree,22093,3,No,No,Yes,Yes,58,Yes,0.052655759
734,22,Male,Asian,High,98.46053356,2.559491936,70.91455555,157,23,0.958507954,Yes,Bachelor's Degree,64498,1,No,Yes,No,No,17,No,0.141703838
735,20,Female,Black,Low,88.57643055,2.663996588,65.47063974,172,8,0.837381459,Yes,PhD,60985,0,No,No,Yes,No,26,No,0.598248793
736,24,Female,White,High,98.09868467,3.325592548,96.83622779,178,2,0.813331966,No,Associate Degree,52009,4,Yes,Yes,No,No,18,Yes,0.619131551
737,22,Male,White,Medium,69.06909529,3.741267763,75.78382755,154,26,0.999712161,Yes,Associate Degree,37718,2,Yes,No,No,Yes,41,No,0.033609662
738,20,Male,Hispanic,Medium,95.17364081,3.518173865,74.86269433,159,21,0.804963442,No,PhD,36705,0,Yes,No,Yes,Yes,15,No,0.396932051
739,20,Male,Asian,High,92.35159938,3.45505846,58.92080483,156,24,0.967048812,No,High School,82598,3,Yes,No,Yes,Yes,58,No,0.584161731
740,19,Female,White,Low,87.0860965,2.968782371,55.40775073,159,21,0.873073368,Yes,Bachelor's Degree,97878,4,No,No,Yes,Yes,49,No,0.737911333
741,24,Female,Asian,Low,85.00116744,3.387611114,92.10534312,153,27,0.968323092,Yes,Bachelor's Degree,32239,3,No,Yes,Yes,Yes,30,No,0.316150692
742,21,Female,Black,Medium,72.66198661,3.105524736,80.70665881,158,22,0.910924098,No,Associate Degree,66622,3,Yes,Yes,No,Yes,16,Yes,0.483903493
743,18,Male,White,Medium,92.6564314,2.432501056,66.2912292,176,4,0.980326246,No,Associate Degree,66665,4,Yes,No,No,No,16,Yes,0.814054872
744,19,Male,Hispanic,Low,80.06061846,2.417176735,59.58681087,175,5,0.985238597,No,PhD,52274,4,No,Yes,Yes,Yes,56,No,0.953895064
745,19,Female,Black,High,62.83566304,2.592784014,77.77486401,163,17,0.801819636,No,Master's Degre,31419,3,No,No,No,No,48,No,0.230314675
746,21,Female,Hispanic,Medium,72.51452643,3.821605342,79.19596446,151,29,0.815082435,No,High School,35003,2,Yes,No,Yes,No,36,Yes,0.253042206
747,18,Male,Black,Low,97.41188394,3.094829681,60.34968006,174,6,0.850071746,No,Master's Degre,50866,4,Yes,Yes,Yes,No,17,Yes,0.939818187
748,22,Male,White,Medium,94.02721042,3.467810754,92.57028739,158,22,0.933863083,Yes,Master's Degre,41988,0,Yes,Yes,Yes,Yes,18,No,0.395911151
749,23,Male,Hispanic,High,99.27622792,2.69311752,54.21321831,170,10,0.977654439,Yes,Associate Degree,75894,1,Yes,Yes,No,Yes,37,Yes,0.718348325
750,24,Male,Hispanic,Low,85.1197353,2.815431541,67.80465426,176,4,0.89198839,Yes,Associate Degree,25674,2,No,No,No,No,24,No,0.612265229
751,23,Female,Black,Medium,69.90040293,2.251131157,84.01922069,150,30,0.921394623,Yes,Associate Degree,90538,4,No,Yes,Yes,Yes,11,No,0.28558768
752,22,Male,Hispanic,High,66.51260199,2.342589916,63.70601819,172,8,0.837699971,No,Master's Degre,86446,4,No,Yes,Yes,Yes,16,No,0.653562222
753,19,Female,Black,Medium,67.47657762,3.65471311,91.38375974,159,21,0.960993367,Yes,High School,49072,2,Yes,Yes,Yes,No,56,No,0.655565901
754,18,Female,Black,High,60.79182633,3.169677263,86.99339133,159,21,0.993465622,Yes,Associate Degree,53717,1,No,Yes,Yes,Yes,27,Yes,0.592443185
755,19,Female,Black,High,75.62728444,2.675064932,89.45114223,169,11,0.853719787,No,Bachelor's Degree,46651,3,No,No,No,Yes,31,Yes,0.099660825
756,20,Male,Black,Low,67.65710722,3.605702418,55.95532679,174,6,0.89896519,Yes,High School,64291,0,Yes,No,No,Yes,59,Yes,0.995171822
757,19,Male,White,High,76.46621842,2.493039811,57.0273564,171,9,0.817223222,No,Bachelor's Degree,83350,4,Yes,No,Yes,Yes,19,No,0.400416461
758,19,Male,Black,Medium,97.39977727,3.952065397,64.32368689,178,2,0.911827331,No,High School,24646,1,Yes,No,Yes,No,59,Yes,0.638250985
759,22,Male,Asian,High,77.22160838,2.689635215,75.90385826,152,28,0.900556688,No,Associate Degree,59713,0,Yes,No,No,No,42,No,0.885761694
760,22,Female,Hispanic,High,95.11937988,2.674621908,87.40080383,155,25,0.828887297,No,PhD,87936,2,Yes,No,Yes,Yes,16,No,0.423288488
761,22,Male,Asian,Low,84.22019066,2.623823811,91.82654454,178,2,0.888413243,No,Associate Degree,64331,4,Yes,No,No,Yes,12,Yes,0.773925057
762,23,Male,White,High,69.88526219,2.244223032,85.2167658,175,5,0.86682093,Yes,Master's Degre,42185,3,No,Yes,No,Yes,23,No,0.971824425
763,20,Female,Asian,High,74.23419037,2.222274295,96.42984408,155,25,0.904366175,Yes,Master's Degre,72107,2,No,No,Yes,No,53,No,0.35893476
764,22,Male,Hispanic,Medium,63.35678143,3.296210069,86.93717548,170,10,0.917130867,Yes,High School,86554,4,No,No,No,Yes,55,No,0.40526957
765,18,Female,Asian,Low,73.33850374,3.750236089,65.31339435,151,29,0.801699116,No,Master's Degre,37563,1,No,No,No,Yes,45,Yes,0.905576059
766,23,Female,White,Low,87.10163782,3.581041021,63.25406422,175,5,0.952201197,Yes,Associate Degree,90729,0,No,No,No,No,22,No,0.159642868
767,21,Female,Black,Low,62.88444372,2.282215188,84.80962252,175,5,0.942602858,Yes,Bachelor's Degree,35701,0,No,Yes,No,Yes,25,Yes,0.028594838
768,18,Female,Asian,High,68.21605634,3.091164244,59.64352843,167,13,0.873257277,Yes,Associate Degree,89072,4,Yes,No,Yes,No,25,No,0.908889005
769,24,Female,White,Low,75.25764166,2.211183092,54.63574054,172,8,0.810587187,Yes,High School,68217,2,Yes,No,No,Yes,14,Yes,0.821591574
770,24,Female,White,High,99.28198148,2.090589287,76.61114374,151,29,0.950986508,No,Master's Degre,64610,3,Yes,Yes,No,No,34,No,0.972583033
771,18,Female,Hispanic,High,91.39447292,3.312771719,91.08207849,161,19,0.991035032,Yes,Bachelor's Degree,70131,1,No,No,No,Yes,47,Yes,0.058237783
772,22,Female,Hispanic,Medium,89.33946986,3.070304667,55.06899212,171,9,0.848030319,No,PhD,49410,4,No,No,Yes,Yes,47,Yes,0.15617733
773,21,Male,Asian,Medium,64.64763826,2.16404737,89.59456619,154,26,0.864704923,No,Bachelor's Degree,78715,1,Yes,No,Yes,No,59,No,0.105312559
774,21,Male,Black,Medium,91.23983574,2.069878493,90.57860022,169,11,0.836762578,Yes,Bachelor's Degree,58665,0,Yes,No,Yes,No,47,No,0.683416132
775,23,Male,White,Medium,91.41075246,3.979512827,74.1137,156,24,0.915387225,No,Associate Degree,35957,3,Yes,No,No,No,48,No,0.606010074
776,21,Male,Asian,Medium,84.04410782,2.060042664,52.8655155,173,7,0.830968279,No,PhD,68127,1,Yes,No,Yes,No,57,No,0.359335199
777,24,Female,White,High,99.61447128,2.889056506,58.72949256,165,15,0.871238789,No,High School,83589,4,Yes,No,Yes,No,50,Yes,0.057423479
778,20,Male,White,High,73.01015624,3.009238049,85.37131376,169,11,0.939402603,No,High School,66008,3,No,Yes,Yes,Yes,35,No,0.639661984
779,22,Female,Black,Low,97.65089793,2.234560296,85.58889725,150,30,0.912023197,No,Bachelor's Degree,81920,2,No,Yes,No,No,22,Yes,0.570120485
780,21,Male,Black,High,96.5892446,2.338123557,94.91776376,150,30,0.877292513,No,Bachelor's Degree,52875,4,No,No,Yes,No,53,No,0.112903211
781,23,Male,Asian,High,60.45922639,2.703610013,79.13430733,166,14,0.88404992,No,Master's Degre,21626,1,Yes,Yes,Yes,No,35,Yes,0.908909704
782,24,Male,Black,Medium,78.00466106,3.523351752,56.20536839,176,4,0.912422177,Yes,PhD,83822,3,No,No,Yes,No,10,Yes,0.19894971
783,20,Female,Black,High,99.08416932,3.014164848,56.07074528,150,30,0.801172946,Yes,Bachelor's Degree,91765,4,Yes,Yes,No,Yes,17,Yes,0.743509152
784,19,Male,Asian,Medium,64.1248545,3.275803749,86.05661787,170,10,0.815701974,No,Master's Degre,92413,3,No,No,No,Yes,13,No,0.885075863
785,19,Female,Black,Low,81.91138778,3.97034911,59.18923326,169,11,0.976251614,No,PhD,53642,3,Yes,Yes,Yes,Yes,30,No,0.579474991
786,20,Female,Hispanic,Low,99.15830028,3.536010871,66.41927498,162,18,0.815575798,Yes,High School,58311,3,Yes,No,Yes,Yes,31,Yes,0.246848905
787,24,Male,White,High,82.21981696,2.868722996,74.36060035,179,1,0.941360719,Yes,Master's Degre,52356,1,No,Yes,Yes,Yes,46,Yes,0.309248518
788,23,Male,White,Low,67.59261212,2.892883844,51.23824388,158,22,0.984007633,Yes,PhD,23809,4,No,Yes,No,No,58,Yes,0.885747534
789,20,Male,White,High,83.2873292,3.237544154,62.44095135,164,16,0.854136721,Yes,Master's Degre,63371,0,No,No,No,Yes,12,Yes,0.298257156
790,22,Female,White,Low,68.17762296,3.330730417,70.39448043,152,28,0.874098287,No,Bachelor's Degree,54875,0,No,No,Yes,Yes,28,Yes,0.746190483
791,22,Male,Asian,Medium,80.78817052,3.001421852,63.98181592,163,17,0.913784281,No,Associate Degree,29465,1,No,Yes,No,No,10,No,0.990165212
792,19,Female,White,Medium,62.96168872,3.289722446,56.81851637,172,8,0.976341794,Yes,High School,86095,1,Yes,Yes,Yes,No,38,Yes,0.999816719
793,21,Female,White,Medium,84.21930677,2.047064989,86.40061289,160,20,0.988381117,Yes,Bachelor's Degree,93844,3,No,No,No,Yes,32,No,0.533479748
794,23,Male,White,Medium,80.67159757,2.859245728,90.65738276,173,7,0.94791265,Yes,Bachelor's Degree,85250,4,No,Yes,Yes,Yes,42,No,0.826555797
795,19,Male,White,High,89.60645475,2.557876152,62.87394881,171,9,0.817323952,Yes,PhD,35250,4,Yes,No,No,No,50,No,0.990249868
796,21,Female,Hispanic,Low,85.22801885,2.25834889,88.72097473,161,19,0.933830831,No,Master's Degre,66023,2,No,Yes,Yes,Yes,32,Yes,0.37467289
797,21,Female,White,High,81.98425074,2.199093026,69.27767822,162,18,0.882060744,Yes,High School,66624,2,Yes,Yes,No,No,14,Yes,0.252409585
798,22,Female,Hispanic,Medium,87.59115397,3.206384331,75.33428954,175,5,0.8941402,Yes,Bachelor's Degree,36427,0,No,No,Yes,No,16,Yes,0.114233356
799,24,Male,Asian,High,65.75767654,3.047201094,92.80005374,162,18,0.809829678,Yes,PhD,53276,2,No,No,Yes,Yes,15,Yes,0.140899638
800,18,Female,Black,Low,83.81438645,2.507168234,87.49768409,150,30,0.838212428,No,High School,91643,2,Yes,No,Yes,Yes,58,No,0.853556364
801,24,Male,White,High,66.88442411,2.941900118,90.25584257,173,7,0.958102722,No,Master's Degre,99012,0,No,Yes,Yes,Yes,31,No,0.58872309
802,18,Female,Black,Low,97.02088831,2.98446463,56.84225833,159,21,0.890791767,No,Bachelor's Degree,23439,0,No,Yes,No,No,58,No,0.873709175
803,20,Female,Black,High,62.73336419,2.390017961,53.48597129,152,28,0.860332448,Yes,Bachelor's Degree,98672,2,No,Yes,Yes,No,22,Yes,0.789455089
804,22,Male,Asian,Low,77.21498999,3.304186124,94.67023645,173,7,0.876803815,Yes,Bachelor's Degree,99703,4,No,No,No,Yes,21,Yes,0.67374463
805,21,Female,Black,Low,87.83189911,3.561838713,69.39171348,177,3,0.970879903,Yes,High School,37300,2,Yes,Yes,No,Yes,13,Yes,0.609312192
806,23,Male,Hispanic,Medium,78.32088847,3.582927082,64.3939839,153,27,0.949799803,No,High School,80289,3,Yes,Yes,Yes,Yes,17,Yes,0.048338904
807,18,Male,Black,Low,63.68381013,3.204939661,86.23481271,165,15,0.854463079,No,High School,37182,3,No,No,Yes,No,46,Yes,0.872275196
808,24,Female,Black,Medium,82.13516065,3.023277165,91.82077983,157,23,0.823500368,Yes,High School,90507,3,No,Yes,Yes,No,40,Yes,0.417842062
809,21,Male,Black,Medium,85.66527635,2.122014286,93.12448109,165,15,0.850399644,Yes,PhD,70912,1,Yes,Yes,Yes,No,46,No,0.559786857
810,18,Male,White,Medium,88.15169244,2.575662598,65.79985706,176,4,0.98415129,No,Associate Degree,46909,3,Yes,No,No,Yes,54,No,0.021953502
811,18,Female,White,High,74.93039258,2.186542894,92.61061956,166,14,0.916317768,Yes,PhD,39659,4,No,No,No,No,35,Yes,0.936073502
812,18,Male,Hispanic,High,82.54639884,3.927646322,52.04669722,168,12,0.906696042,Yes,Bachelor's Degree,51403,1,Yes,No,No,No,52,No,0.902740461
813,23,Male,Hispanic,High,78.027459,2.270160292,52.48307457,171,9,0.91927872,Yes,PhD,53586,1,Yes,No,No,Yes,17,No,0.54327803
814,22,Male,White,High,86.88224155,2.30355082,81.17595976,164,16,0.873205653,No,Master's Degre,30360,3,Yes,No,Yes,No,49,No,0.577311633
815,23,Female,Hispanic,Low,83.34227869,3.779153237,53.15531846,165,15,0.961421404,Yes,High School,41424,2,Yes,No,No,Yes,42,No,0.705017212
816,19,Male,White,Low,81.03024878,3.887856567,66.23045843,164,16,0.90465725,Yes,Master's Degre,68791,0,No,No,Yes,No,54,Yes,0.264694896
817,21,Female,Asian,High,69.98097467,3.531658078,83.63779931,174,6,0.823349581,Yes,Master's Degre,23065,2,Yes,No,Yes,Yes,38,No,0.221915623
818,22,Female,Black,Low,60.08074071,2.010809847,66.8633448,151,29,0.825813025,Yes,Bachelor's Degree,88795,2,No,No,No,Yes,14,Yes,0.674022947
819,22,Male,Black,Low,66.96326701,2.002692542,58.97998907,160,20,0.907371829,No,High School,32300,1,No,Yes,No,No,37,Yes,0.104422446
820,22,Male,Hispanic,Medium,64.68264166,2.75620154,64.06753109,150,30,0.987314044,No,Master's Degre,53370,1,Yes,No,No,Yes,49,No,0.454062005
821,24,Male,White,Medium,77.9633898,2.28679074,72.87876661,164,16,0.861670424,No,Bachelor's Degree,89831,1,No,No,No,No,26,Yes,0.492760424
822,22,Female,White,Medium,84.49032603,2.036772284,73.76929277,175,5,0.973908234,Yes,High School,47209,4,No,Yes,No,Yes,32,No,0.381336977
823,23,Male,Hispanic,Medium,68.52340035,2.928133379,89.15001157,168,12,0.952819117,No,Associate Degree,40927,4,Yes,No,No,Yes,54,Yes,0.185268176
824,22,Male,White,Low,97.56228384,3.886123795,87.50766147,153,27,0.849562489,Yes,Bachelor's Degree,54579,0,Yes,Yes,Yes,Yes,18,Yes,0.355316264
825,20,Male,Asian,High,60.26728517,2.64763915,72.84089023,160,20,0.80726815,No,PhD,29032,1,Yes,Yes,Yes,No,11,No,0.337557254
826,21,Male,Black,Low,90.89204061,3.322281357,92.28336745,154,26,0.820369453,Yes,High School,98413,3,No,No,Yes,Yes,41,No,0.499265675
827,22,Male,Hispanic,Low,85.00819078,3.304470706,55.71185693,152,28,0.945698787,No,Master's Degre,60731,1,No,Yes,No,Yes,58,Yes,0.674680842
828,21,Female,Hispanic,Low,74.94219204,2.502160207,62.76766751,162,18,0.839933948,No,Master's Degre,73767,4,No,No,Yes,No,40,No,0.968235124
829,20,Female,White,Medium,62.01955778,3.300850498,91.39882318,159,21,0.874254184,No,PhD,92302,1,No,No,Yes,Yes,16,Yes,0.14416326
830,20,Male,Hispanic,Medium,85.09946287,2.424667949,68.89970193,160,20,0.900339833,Yes,PhD,69954,4,Yes,Yes,Yes,Yes,39,No,0.87301711
831,21,Male,Asian,Medium,75.42454051,2.244014827,99.05907794,167,13,0.945093634,Yes,Master's Degre,45102,1,No,Yes,Yes,Yes,12,Yes,0.284178
832,18,Male,White,High,97.45068558,3.402766571,73.31266408,151,29,0.822646245,Yes,High School,54433,3,Yes,Yes,Yes,Yes,18,Yes,0.59137277
833,19,Male,White,Low,81.679603,2.226881634,89.59678115,156,24,0.881273281,No,Bachelor's Degree,35932,0,Yes,No,Yes,No,19,Yes,0.546736948
834,24,Female,White,High,97.58606045,3.993818437,70.11535207,158,22,0.897014582,Yes,PhD,45714,3,Yes,No,No,Yes,55,Yes,0.556948419
835,18,Male,White,Medium,68.81934774,2.366904802,71.24767595,159,21,0.908165413,Yes,PhD,77803,4,Yes,Yes,No,Yes,59,Yes,0.723358612
836,18,Female,Asian,High,89.02903641,3.188283726,69.14415736,167,13,0.963672128,Yes,PhD,59743,2,No,No,No,No,56,No,0.381688306
837,23,Female,White,Low,84.68996083,2.822749143,85.95378103,172,8,0.834335639,Yes,Associate Degree,22552,3,Yes,No,Yes,Yes,35,Yes,0.319099963
838,24,Male,Hispanic,Low,89.57632919,2.252772845,77.3758942,156,24,0.96156629,Yes,High School,76627,1,No,Yes,No,Yes,10,No,0.852834573
839,24,Female,Asian,Medium,68.58671456,2.055687815,97.18890557,176,4,0.938575686,Yes,High School,65987,0,Yes,Yes,No,No,39,No,0.22009504
840,18,Female,Black,Medium,86.59978065,3.245464565,62.54451583,156,24,0.911174163,No,High School,99810,1,Yes,Yes,Yes,No,47,Yes,0.180246037
841,22,Female,Black,High,79.92161572,3.613515128,55.0281366,152,28,0.939905574,No,High School,65380,1,Yes,Yes,No,No,24,Yes,0.015607437
842,23,Female,Hispanic,Medium,89.712999,3.684031323,69.66307425,161,19,0.882403548,Yes,High School,49250,3,No,Yes,Yes,No,34,No,0.210577782
843,23,Male,Hispanic,Medium,73.08178577,2.965426946,80.83563538,156,24,0.827679517,No,Master's Degre,88344,0,Yes,Yes,No,Yes,15,Yes,0.518531433
844,20,Male,Asian,Low,95.60228102,3.554910934,93.03994685,166,14,0.933153048,No,PhD,84686,2,Yes,Yes,Yes,No,27,Yes,0.538508873
845,24,Female,Black,Medium,63.37205258,3.345694267,67.30984433,175,5,0.904934461,Yes,Master's Degre,65028,1,Yes,Yes,Yes,Yes,10,No,0.254420491
846,18,Male,Black,Medium,92.28757275,3.448509055,82.68933756,150,30,0.92787496,Yes,Associate Degree,35295,0,Yes,Yes,No,No,12,No,0.07227417
847,20,Male,Black,Low,94.45278503,2.98519801,67.50993405,154,26,0.867599756,No,Bachelor's Degree,75248,2,No,Yes,Yes,Yes,26,No,0.744640796
848,21,Male,Black,Low,92.69009245,3.26682348,80.86097915,165,15,0.981373315,Yes,PhD,30523,1,No,No,No,No,57,No,0.757975349
849,19,Male,Black,High,80.50905577,3.611051827,94.24039735,164,16,0.917473974,No,Associate Degree,65530,0,Yes,No,Yes,No,17,No,0.997836396
850,23,Male,White,Medium,77.5353992,2.795768351,61.56788211,151,29,0.817080497,No,Master's Degre,33769,3,Yes,Yes,No,Yes,58,No,0.900029571
851,21,Female,Hispanic,Low,99.85049146,3.611957802,70.21208211,158,22,0.889960798,No,Bachelor's Degree,83042,1,No,No,No,No,49,Yes,0.926062065
852,21,Male,White,High,69.16687805,3.184033686,99.66325982,156,24,0.951271211,Yes,Associate Degree,64645,1,No,No,Yes,No,26,No,0.798203826
853,22,Male,Black,High,81.87503864,2.331802049,93.42785141,153,27,0.958826912,No,Bachelor's Degree,82142,0,No,No,No,No,34,No,0.615502853
854,19,Male,Asian,Medium,86.82702102,2.049368314,78.23199289,169,11,0.898919411,Yes,Associate Degree,45557,1,Yes,No,No,Yes,50,Yes,0.128545958
855,21,Male,Asian,Medium,88.03470543,2.725507201,75.83137959,167,13,0.978949514,Yes,Master's Degre,99782,2,No,No,No,No,21,Yes,0.622313297
856,21,Female,Black,High,68.16098663,3.093392657,64.23001912,170,10,0.853533687,Yes,Bachelor's Degree,98382,1,Yes,No,Yes,No,38,Yes,0.05595586
857,19,Female,Black,Low,86.15976369,3.679640704,75.86047138,153,27,0.882119739,Yes,Associate Degree,57085,4,No,Yes,Yes,Yes,34,Yes,0.885299111
858,19,Female,Asian,High,92.73478266,2.25497136,92.40907491,177,3,0.979719382,Yes,Master's Degre,70708,2,No,Yes,No,Yes,45,Yes,0.481821335
859,21,Female,White,Medium,62.00074307,3.600412695,84.25872566,162,18,0.979251343,No,PhD,71357,0,Yes,No,No,No,34,Yes,0.697472832
860,19,Male,White,Low,96.46085173,3.726018092,64.50220141,150,30,0.937142554,Yes,Master's Degre,33470,2,No,No,Yes,Yes,38,No,0.052243664
861,21,Female,Black,Low,61.18016221,2.301374974,60.07319605,177,3,0.971796109,Yes,Master's Degre,98712,4,Yes,Yes,Yes,Yes,20,Yes,0.534248423
862,21,Male,White,High,74.2388413,3.703188639,63.26042685,173,7,0.817754653,Yes,PhD,99082,4,No,No,No,Yes,13,Yes,0.301263398
863,22,Male,Asian,Medium,60.63252785,3.982907136,58.48796007,152,28,0.972998995,Yes,Master's Degre,26805,1,Yes,No,Yes,No,23,Yes,0.284968266
864,18,Male,White,High,63.08580674,3.453677662,54.7820348,165,15,0.864123981,Yes,PhD,82028,1,No,No,Yes,No,55,Yes,0.389655915
865,21,Male,Black,High,96.44673141,3.569539364,70.95680872,179,1,0.835666302,No,PhD,70772,3,No,No,No,Yes,47,No,0.000639461
866,20,Male,Asian,High,74.19443323,3.988830535,55.66498022,171,9,0.847873967,Yes,PhD,72104,2,Yes,No,Yes,No,26,Yes,0.466660882
867,23,Female,White,Low,76.99086122,3.210962501,58.59562789,153,27,0.883593702,Yes,Associate Degree,93616,3,Yes,Yes,Yes,Yes,11,Yes,0.486566684
868,24,Female,Hispanic,Low,68.61377526,2.615772764,77.36623422,174,6,0.850238401,No,Bachelor's Degree,26630,4,Yes,Yes,Yes,No,17,No,0.863130916
869,18,Female,Asian,Medium,83.88383081,3.675061668,58.22996368,172,8,0.864113517,Yes,Associate Degree,35701,1,Yes,No,No,Yes,45,No,0.448525608
870,18,Female,Asian,Medium,83.79212859,3.228971555,53.19398837,174,6,0.826995697,No,PhD,34859,1,No,Yes,Yes,No,19,No,0.363556294
871,18,Male,Hispanic,High,74.88801567,3.162390847,65.8694425,165,15,0.859235353,No,Bachelor's Degree,41183,1,No,No,No,Yes,16,Yes,0.994747051
872,22,Female,Hispanic,High,73.32139487,2.507271111,61.01595493,175,5,0.914456763,No,Bachelor's Degree,60438,0,No,No,Yes,No,45,No,0.571213325
873,21,Male,Asian,High,95.39857233,3.512668539,75.7652594,168,12,0.888370742,No,PhD,62244,4,No,No,Yes,No,25,No,0.472613209
874,22,Female,Hispanic,Medium,75.33136959,2.163334552,55.11835423,150,30,0.869343752,Yes,Bachelor's Degree,94312,1,No,No,No,Yes,23,No,0.495935835
875,21,Male,Black,Low,79.74003969,3.848574142,87.58853938,154,26,0.949290426,Yes,Bachelor's Degree,35021,4,No,No,No,No,25,Yes,0.809181298
